"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome"
"1863",34,"management","single","tertiary","no",1,"no","no","cellular",31,"jul",36,6,-1,0,"unknown"
"1864",27,"student","single","tertiary","no",39,"no","no","cellular",17,"may",379,1,258,10,"other"
"1865",32,"technician","single","tertiary","no",-770,"yes","no","cellular",18,"may",618,1,-1,0,"unknown"
"1866",50,"management","married","tertiary","no",1562,"yes","no","cellular",23,"jul",92,2,-1,0,"unknown"
"1867",39,"blue-collar","married","secondary","no",2467,"no","no","cellular",19,"jul",207,2,276,3,"other"
"1868",58,"retired","married","unknown","no",9004,"no","no","cellular",21,"jul",891,4,-1,0,"unknown"
"1869",49,"management","married","tertiary","no",22520,"no","no","cellular",21,"nov",579,9,-1,0,"unknown"
"1870",41,"admin.","divorced","primary","no",4070,"yes","no","unknown",6,"may",140,2,-1,0,"unknown"
"1871",30,"admin.","single","secondary","no",270,"no","no","cellular",9,"feb",123,1,-1,0,"unknown"
"1872",37,"technician","married","secondary","no",1707,"yes","no","cellular",26,"jul",546,2,784,3,"failure"
"1873",47,"retired","single","primary","no",3033,"no","no","cellular",8,"sep",293,1,-1,0,"unknown"
"1874",31,"management","single","tertiary","no",4319,"yes","no","cellular",29,"mar",515,2,334,5,"failure"
"1875",41,"admin.","single","secondary","no",2790,"yes","no","unknown",5,"jun",190,1,-1,0,"unknown"
"1876",53,"blue-collar","married","primary","no",-211,"yes","yes","cellular",3,"feb",195,6,251,2,"failure"
"1877",31,"management","single","tertiary","no",924,"no","no","cellular",5,"jun",207,2,98,1,"success"
"1878",45,"services","married","secondary","no",972,"yes","no","cellular",8,"may",343,1,282,3,"failure"
"1879",57,"unemployed","married","primary","no",7880,"no","no","unknown",9,"jun",318,2,-1,0,"unknown"
"1880",31,"technician","married","tertiary","no",120,"no","no","cellular",8,"aug",1000,1,-1,0,"unknown"
"1881",29,"management","married","tertiary","no",51,"yes","no","cellular",17,"jul",1319,5,-1,0,"unknown"
"1882",33,"unemployed","divorced","secondary","no",1005,"yes","no","telephone",10,"nov",175,1,174,2,"failure"
"1883",37,"management","single","secondary","no",45,"no","no","cellular",29,"aug",99,3,-1,0,"unknown"
"1884",30,"management","single","tertiary","no",147,"no","no","cellular",9,"sep",234,1,100,1,"failure"
"1885",41,"technician","single","tertiary","no",1646,"yes","no","cellular",5,"may",258,1,90,7,"success"
"1886",35,"technician","single","secondary","no",175,"yes","no","cellular",29,"jan",219,1,246,1,"failure"
"1887",37,"blue-collar","married","primary","no",3154,"yes","no","cellular",17,"apr",404,1,305,3,"failure"
"1888",35,"admin.","single","secondary","no",-32,"no","yes","cellular",6,"aug",366,2,178,9,"success"
"1889",32,"admin.","single","tertiary","no",8866,"no","no","cellular",9,"jun",234,2,83,2,"success"
"1890",42,"services","married","unknown","no",1340,"no","yes","cellular",30,"jul",88,5,-1,0,"unknown"
"1891",55,"management","divorced","tertiary","no",2625,"yes","no","cellular",5,"may",286,1,252,3,"failure"
"1892",40,"management","married","tertiary","no",1855,"no","no","telephone",8,"feb",78,6,-1,0,"unknown"
"1893",37,"management","married","tertiary","no",727,"no","no","cellular",21,"aug",176,10,-1,0,"unknown"
"1894",30,"blue-collar","married","primary","no",201,"yes","no","cellular",31,"aug",219,1,157,12,"failure"
"1895",53,"admin.","divorced","secondary","no",-372,"yes","no","unknown",26,"may",104,1,-1,0,"unknown"
"1896",34,"services","divorced","secondary","no",797,"yes","no","cellular",17,"jul",54,1,-1,0,"unknown"
"1897",31,"entrepreneur","single","tertiary","yes",-405,"yes","yes","cellular",13,"aug",703,2,-1,0,"unknown"
"1898",36,"technician","married","tertiary","no",1327,"no","no","cellular",29,"oct",174,2,-1,0,"unknown"
"1899",44,"services","divorced","secondary","no",130,"yes","no","cellular",14,"may",263,1,371,1,"failure"
"1900",30,"management","single","tertiary","no",623,"yes","no","unknown",13,"may",159,2,-1,0,"unknown"
"1901",39,"technician","single","secondary","no",1435,"no","no","cellular",17,"jun",383,1,296,19,"other"
"1902",46,"management","married","tertiary","no",0,"no","no","cellular",20,"aug",96,3,-1,0,"unknown"
"1903",32,"management","married","tertiary","no",0,"no","no","cellular",8,"aug",83,1,-1,0,"unknown"
"1904",36,"unemployed","single","tertiary","no",1291,"no","no","cellular",30,"apr",195,1,86,1,"success"
"1905",45,"blue-collar","married","secondary","no",221,"no","yes","cellular",25,"aug",153,4,-1,0,"unknown"
"1906",39,"services","married","secondary","no",25,"yes","yes","cellular",12,"may",658,1,351,3,"failure"
"1907",32,"management","single","tertiary","no",354,"no","no","cellular",4,"mar",177,2,133,5,"other"
"1908",34,"blue-collar","married","secondary","no",496,"yes","no","cellular",13,"may",333,1,-1,0,"unknown"
"1909",35,"admin.","single","secondary","no",-32,"no","yes","cellular",6,"aug",366,2,178,9,"success"
"1910",33,"admin.","single","tertiary","no",7608,"no","no","cellular",30,"mar",238,4,-1,0,"unknown"
"1911",55,"entrepreneur","divorced","secondary","no",538,"yes","no","cellular",7,"aug",353,2,-1,0,"unknown"
"1912",54,"unknown","married","secondary","no",2206,"no","no","cellular",12,"nov",104,1,99,2,"other"
"1913",37,"management","single","tertiary","no",6158,"yes","no","cellular",21,"nov",14,9,-1,0,"unknown"
"1914",32,"management","married","tertiary","no",8929,"no","no","cellular",11,"mar",126,1,-1,0,"unknown"
"1915",32,"services","married","secondary","no",250,"yes","no","unknown",29,"may",202,1,-1,0,"unknown"
"1916",22,"student","single","primary","no",423,"no","no","cellular",16,"jul",316,1,179,10,"success"
"1917",44,"blue-collar","married","primary","no",276,"yes","no","cellular",30,"jul",535,2,-1,0,"unknown"
"1918",52,"retired","divorced","tertiary","no",3687,"yes","yes","unknown",16,"jun",741,4,-1,0,"unknown"
"1919",37,"technician","married","secondary","no",0,"yes","no","cellular",18,"nov",173,1,179,6,"failure"
"1920",31,"blue-collar","married","primary","no",-423,"yes","yes","unknown",27,"jun",135,2,-1,0,"unknown"
"1921",48,"management","married","tertiary","no",7867,"yes","yes","unknown",30,"may",306,3,-1,0,"unknown"
"1922",48,"services","divorced","secondary","no",852,"yes","yes","unknown",7,"may",202,1,-1,0,"unknown"
"1923",42,"technician","married","secondary","no",-184,"yes","yes","unknown",28,"may",255,1,-1,0,"unknown"
"1924",34,"management","single","tertiary","no",1,"no","no","cellular",31,"jul",36,6,-1,0,"unknown"
"1925",28,"blue-collar","single","secondary","no",1106,"yes","no","cellular",17,"apr",73,2,-1,0,"unknown"
"1926",25,"student","single","secondary","no",304,"no","no","cellular",30,"nov",152,1,188,2,"success"
"1927",24,"management","single","tertiary","no",393,"no","no","cellular",27,"sep",1298,1,-1,0,"unknown"
"1928",53,"blue-collar","married","primary","no",880,"no","no","cellular",31,"jul",207,4,-1,0,"unknown"
"1929",36,"management","single","tertiary","no",1531,"yes","no","cellular",8,"may",81,3,170,1,"failure"
"1930",38,"management","married","tertiary","no",385,"yes","no","telephone",28,"oct",154,1,-1,0,"unknown"
"1931",37,"admin.","married","tertiary","no",29,"no","no","cellular",14,"may",404,2,183,2,"other"
"1932",52,"admin.","married","secondary","no",1274,"yes","no","cellular",17,"nov",74,1,-1,0,"unknown"
"1933",37,"technician","married","tertiary","no",512,"no","no","cellular",9,"jul",61,4,-1,0,"unknown"
"1934",49,"management","married","tertiary","no",22520,"no","no","cellular",21,"nov",579,9,-1,0,"unknown"
"1935",50,"services","married","secondary","no",0,"yes","no","cellular",28,"jul",88,3,-1,0,"unknown"
"1936",35,"blue-collar","single","secondary","no",3623,"no","no","telephone",30,"oct",160,1,-1,0,"unknown"
"1937",39,"technician","single","secondary","no",1435,"no","no","cellular",17,"jun",383,1,296,19,"other"
"1938",62,"self-employed","divorced","tertiary","no",6,"yes","no","cellular",13,"apr",103,1,182,3,"success"
"1939",31,"blue-collar","married","secondary","no",2910,"yes","no","unknown",23,"may",1392,2,-1,0,"unknown"
"1940",45,"admin.","divorced","secondary","no",397,"yes","yes","cellular",22,"may",582,1,95,2,"success"
"1941",35,"admin.","married","secondary","no",-203,"yes","no","cellular",11,"jul",1649,2,-1,0,"unknown"
"1942",35,"management","married","tertiary","no",62,"no","no","cellular",8,"feb",469,2,185,2,"failure"
"1943",46,"housemaid","married","unknown","no",1035,"no","no","unknown",16,"jun",703,1,-1,0,"unknown"
"1944",31,"services","married","secondary","no",505,"no","no","cellular",11,"jul",773,3,-1,0,"unknown"
"1945",53,"retired","divorced","secondary","no",-477,"no","no","cellular",17,"jul",235,2,-1,0,"unknown"
"1946",49,"blue-collar","married","secondary","no",1946,"no","no","cellular",16,"jul",486,1,-1,0,"unknown"
"1947",37,"services","married","secondary","no",4017,"no","no","cellular",16,"oct",156,1,-1,0,"unknown"
"1948",40,"technician","single","secondary","no",374,"yes","yes","cellular",11,"may",274,1,-1,0,"unknown"
"1949",37,"services","single","secondary","no",1045,"no","no","cellular",17,"mar",406,2,41,1,"failure"
"1950",30,"management","single","tertiary","no",147,"no","no","cellular",9,"sep",234,1,100,1,"failure"
"1951",33,"admin.","single","secondary","no",607,"no","no","cellular",27,"feb",110,2,-1,0,"unknown"
"1952",43,"entrepreneur","married","secondary","no",860,"yes","yes","cellular",15,"jul",131,5,-1,0,"unknown"
"1953",32,"admin.","single","tertiary","no",8866,"no","no","cellular",9,"jun",234,2,83,2,"success"
"1954",59,"unemployed","married","secondary","no",309,"no","no","cellular",28,"jan",300,1,-1,0,"unknown"
"1955",24,"blue-collar","single","secondary","no",174,"yes","yes","cellular",18,"may",487,1,-1,0,"unknown"
"1956",25,"management","married","tertiary","no",-242,"yes","yes","cellular",18,"may",600,4,332,4,"other"
"1957",27,"services","married","secondary","no",-1202,"yes","no","unknown",4,"jun",749,2,-1,0,"unknown"
"1958",53,"management","married","tertiary","no",1348,"no","yes","cellular",17,"jul",120,3,-1,0,"unknown"
"1959",63,"management","married","tertiary","no",2785,"no","no","cellular",2,"aug",341,2,392,3,"success"
"1960",34,"services","single","secondary","no",4062,"yes","yes","cellular",15,"may",29,1,-1,0,"unknown"
"1961",52,"technician","married","secondary","no",5303,"yes","no","unknown",19,"oct",133,1,-1,0,"unknown"
"1962",30,"technician","married","tertiary","no",526,"yes","yes","unknown",26,"jun",677,3,-1,0,"unknown"
"1963",33,"admin.","single","tertiary","no",272,"yes","no","cellular",1,"sep",293,2,92,3,"success"
"1964",27,"student","single","secondary","no",279,"no","no","cellular",12,"oct",323,1,-1,0,"unknown"
"1965",59,"admin.","single","secondary","no",4744,"no","no","cellular",4,"sep",879,1,-1,0,"unknown"
"1966",27,"technician","single","tertiary","no",75,"yes","yes","cellular",5,"may",308,1,351,1,"failure"
"1967",70,"retired","divorced","secondary","no",6850,"no","no","telephone",5,"mar",252,3,183,1,"failure"
"1968",34,"blue-collar","married","secondary","no",1089,"yes","no","cellular",13,"may",394,3,-1,0,"unknown"
"1969",34,"blue-collar","single","secondary","no",4536,"yes","no","cellular",21,"nov",963,1,-1,0,"unknown"
"1970",30,"services","married","secondary","no",129,"yes","no","unknown",26,"may",1446,7,-1,0,"unknown"
"1971",42,"blue-collar","married","primary","no",695,"yes","no","cellular",16,"apr",173,2,-1,0,"unknown"
"1972",44,"admin.","married","secondary","no",1074,"yes","no","cellular",11,"jul",911,2,-1,0,"unknown"
"1973",64,"management","married","unknown","no",2352,"no","no","cellular",4,"may",153,2,182,11,"success"
"1974",57,"unemployed","married","primary","no",7880,"no","no","unknown",9,"jun",318,2,-1,0,"unknown"
"1975",46,"management","divorced","secondary","yes",2,"no","no","cellular",12,"may",115,1,-1,0,"unknown"
"1976",33,"blue-collar","married","secondary","no",0,"yes","no","cellular",19,"nov",330,2,-1,0,"unknown"
"1977",67,"retired","divorced","secondary","no",704,"no","no","cellular",8,"feb",186,2,97,1,"success"
"1978",29,"student","single","unknown","no",795,"no","no","cellular",7,"aug",173,2,-1,0,"unknown"
"1979",32,"services","married","secondary","no",38,"yes","no","cellular",15,"may",744,1,-1,0,"unknown"
"1980",55,"retired","married","secondary","no",-180,"no","yes","unknown",1,"jul",307,2,-1,0,"unknown"
"1981",50,"housemaid","married","tertiary","no",6181,"no","no","unknown",17,"jun",1162,2,-1,0,"unknown"
"1982",41,"admin.","married","secondary","no",124,"yes","no","cellular",12,"may",191,3,-1,0,"unknown"
"1983",35,"blue-collar","married","secondary","no",2200,"yes","no","cellular",17,"apr",14,1,-1,0,"unknown"
"1984",37,"admin.","single","secondary","no",569,"yes","yes","unknown",6,"may",126,2,-1,0,"unknown"
"1985",36,"services","married","secondary","no",1694,"yes","yes","unknown",23,"may",164,6,-1,0,"unknown"
"1986",29,"student","single","unknown","no",2929,"no","no","cellular",5,"may",232,1,89,4,"other"
"1987",48,"management","married","tertiary","no",732,"no","no","cellular",13,"aug",255,1,-1,0,"unknown"
"1988",35,"technician","married","secondary","no",294,"yes","no","cellular",9,"mar",301,1,90,4,"success"
"1989",38,"technician","divorced","secondary","no",631,"yes","no","cellular",25,"aug",343,2,-1,0,"unknown"
"1990",43,"blue-collar","married","secondary","no",699,"yes","yes","cellular",20,"nov",1258,2,122,2,"other"
"1991",38,"services","married","secondary","no",2600,"no","no","unknown",5,"jun",27,2,-1,0,"unknown"
"1992",53,"technician","married","secondary","no",284,"no","no","cellular",1,"jun",781,1,-1,0,"unknown"
"1993",33,"technician","single","secondary","no",199,"no","no","cellular",18,"aug",178,4,-1,0,"unknown"
"1994",25,"technician","single","secondary","no",7103,"yes","no","cellular",28,"may",188,3,10,1,"failure"
"1995",33,"management","single","tertiary","no",1781,"no","no","cellular",8,"oct",611,2,183,1,"success"
"1996",28,"blue-collar","married","secondary","no",339,"yes","no","unknown",26,"may",100,2,-1,0,"unknown"
"1997",54,"entrepreneur","married","tertiary","no",345,"no","no","cellular",14,"aug",183,6,-1,0,"unknown"
"1998",55,"blue-collar","divorced","primary","no",8180,"no","no","cellular",14,"may",854,2,360,1,"failure"
"1999",56,"retired","married","primary","no",9367,"no","no","telephone",13,"nov",271,2,92,4,"success"
"2000",50,"management","married","primary","no",117,"yes","no","telephone",13,"may",216,4,-1,0,"unknown"
"2001",57,"retired","married","secondary","no",1841,"no","no","telephone",5,"jun",302,1,-1,0,"unknown"
"2002",37,"management","single","tertiary","no",33,"yes","no","cellular",12,"mar",186,1,-1,0,"unknown"
"2003",55,"management","divorced","tertiary","no",407,"yes","yes","cellular",25,"aug",65,8,-1,0,"unknown"
"2004",39,"services","single","tertiary","no",1222,"yes","no","cellular",2,"feb",251,1,242,2,"failure"
"2005",25,"management","single","tertiary","no",6,"yes","yes","unknown",15,"may",225,1,-1,0,"unknown"
"2006",27,"technician","married","secondary","no",594,"yes","no","unknown",27,"jun",433,4,-1,0,"unknown"
"2007",27,"admin.","single","secondary","no",4590,"yes","no","cellular",13,"aug",75,1,442,2,"failure"
"2008",37,"technician","married","tertiary","no",88,"no","no","cellular",6,"may",195,1,90,3,"other"
"2009",30,"blue-collar","single","unknown","no",6281,"no","no","cellular",21,"apr",149,2,-1,0,"unknown"
"2010",21,"student","single","primary","no",423,"no","no","cellular",8,"apr",104,5,-1,0,"unknown"
"2011",52,"technician","married","tertiary","no",0,"no","no","cellular",9,"nov",467,3,92,7,"failure"
"2012",29,"technician","single","tertiary","no",2178,"no","no","cellular",22,"oct",260,2,139,1,"other"
"2013",33,"unemployed","single","secondary","no",559,"yes","no","cellular",9,"feb",18,6,-1,0,"unknown"
"2014",26,"admin.","single","secondary","no",96,"yes","no","cellular",13,"may",612,2,348,3,"other"
"2015",60,"housemaid","married","secondary","no",0,"no","no","telephone",3,"aug",676,2,181,5,"failure"
"2016",57,"management","divorced","tertiary","no",3287,"no","no","cellular",30,"mar",277,2,337,1,"success"
"2017",25,"services","single","secondary","no",1119,"yes","no","cellular",18,"may",1063,1,-1,0,"unknown"
"2018",30,"technician","single","tertiary","no",0,"yes","no","cellular",5,"jun",159,2,-1,0,"unknown"
"2019",48,"housemaid","married","secondary","no",0,"no","no","cellular",28,"may",270,5,-1,0,"unknown"
"2020",34,"blue-collar","married","secondary","no",2495,"yes","no","unknown",23,"may",924,1,-1,0,"unknown"
"2021",27,"technician","single","tertiary","no",393,"no","no","cellular",1,"apr",165,2,-1,0,"unknown"
"2022",47,"management","married","tertiary","no",2716,"no","no","unknown",23,"jun",339,4,-1,0,"unknown"
"2023",44,"technician","single","secondary","no",7138,"no","no","cellular",8,"aug",809,2,-1,0,"unknown"
